nichts	PRO.Indef.Subst.-.*.*.Neut
;	SYM.Pun.Sent
eines	PRO.Indef.Subst.-.Nom.Sg.Neut
muß	VFIN.Mod.3.Sg.Pres.Ind
dem	ART.Def.Dat.Sg.*
andern	PRO.Indef.Subst.-.Dat.Sg.*
aufhelfen	VINF.Full.-
.	SYM.Pun.Sent
Das	ART.Def.Nom.Sg.Neut
Glük	N.Reg.Nom.Sg.Neut
hat	VFIN.Haben.3.Sg.Pres.Ind
mich	PRO.Pers.Subst.1.Acc.Sg.*
auch	ADV
nicht	PART.Neg
völlig	ADJD.Pos
verlassen	VPP.Full.Psp
.	SYM.Pun.Sent
Ehe	CONJ.SubFin.-
ich	PRO.Pers.Subst.1.Nom.Sg.*
fiel	VFIN.Full.1.Sg.Past.Ind
,	SYM.Pun.Comma
habe	VFIN.Haben.1.Sg.Pres.Ind
ich	PRO.Pers.Subst.1.Nom.Sg.*
Philotas	N.Name.Acc.Sg.*
meinem	PRO.Poss.Attr.-.Dat.Sg.Masc
Vater	N.Reg.Dat.Sg.Masc
gefangen	ADJD.Pos
zugeschikt	VPP.Full.Psp
;	SYM.Pun.Sent
ehe	CONJ.SubFin.-
man	PRO.Indef.Subst.-.Nom.Sg.*
mich	PRO.Refl.Subst.1.Acc.Sg.*
zu	APPR.Dat
Boden	N.Reg.Dat.Sg.Masc
riß	VFIN.Full.3.Sg.Past.Ind
,	SYM.Pun.Comma
habe	VFIN.Haben.1.Sg.Pres.Ind
ich	PRO.Pers.Subst.1.Nom.Sg.*
zween	ADJA.Pos.Acc.Pl.Masc
alte	ADJA.Pos.Acc.Pl.Masc
Krieger	N.Reg.Acc.Pl.Masc
erlegt	VPP.Full.Psp
;	SYM.Pun.Sent
und	CONJ.Coord.-
ich	PRO.Pers.Subst.1.Nom.Sg.*
gab	VFIN.Full.1.Sg.Past.Ind
mich	PRO.Refl.Subst.1.Acc.Sg.*
nicht	PART.Neg
gefangen	PART.Verb
,	SYM.Pun.Comma
bis	CONJ.SubFin.-
mein	PRO.Poss.Attr.-.Nom.Sg.Masc
verwundeter	ADJA.Pos.Nom.Sg.Masc
Arm	N.Reg.Nom.Sg.Masc
verweigerte	VFIN.Full.3.Sg.Past.Ind
,	SYM.Pun.Comma
den	ART.Def.Acc.Sg.Masc
Sabel	N.Reg.Acc.Sg.Masc
zu	PART.Zu
schwingen	VINF.Full.-
.	SYM.Pun.Sent
Ich	PRO.Pers.Subst.1.Nom.Sg.*
sehe	VFIN.Full.1.Sg.Pres.Ind
nicht	PART.Neg
,	SYM.Pun.Comma
was	PRO.Inter.Subst.-.Nom.Sg.Neut
für	APPR.Acc
Schande	N.Reg.Acc.Sg.Fem
darinn	ADJD.Pos
ligen	VINF.Full.-
kann	VFIN.Mod.3.Sg.Pres.Ind
.	SYM.Pun.Sent
Noch	ADV
bin	VFIN.Sein.1.Sg.Pres.Ind
ich	PRO.Pers.Subst.1.Nom.Sg.*
glüklich	ADJD.Pos
,	SYM.Pun.Comma
daß	CONJ.SubFin.-
meine	PRO.Poss.Attr.-.Nom.Sg.Fem
Wunde	N.Reg.Nom.Sg.Fem
nicht	PART.Neg
tödtlich	ADJD.Pos
war	VFIN.Sein.3.Sg.Past.Ind
.	SYM.Pun.Sent
Ich	PRO.Pers.Subst.1.Nom.Sg.*
werde	VFIN.Aux.1.Sg.Pres.Ind
meinen	PRO.Poss.Attr.-.Acc.Sg.Masc
[	SYM.Paren.Left
5	CARD
]	SYM.Paren.Right
Arm	ADJD.Pos
ein	ART.Indef.Nom.Sg.Masc
ander	ADJA.Pos.Nom.Sg.Masc
mal	ADV
zur	APPRART.Dat.Sg.Fem
Beschüzung	N.Reg.Dat.Sg.Fem
der	ART.Def.Gen.Sg.Fem
guten	ADJA.Pos.Gen.Sg.Fem
Sache	N.Reg.Gen.Sg.Fem
brauchen	VINF.Full.-
können	VINF.Mod.-
.	SYM.Pun.Sent
Auch	ADV
ist	VFIN.Sein.3.Sg.Pres.Ind
meine	PRO.Poss.Attr.-.Nom.Sg.Fem
Gefangenschaft	N.Reg.Nom.Sg.Fem
nicht	PART.Neg
schwer	ADJD.Pos
.	SYM.Pun.Sent
Der	ART.Def.Nom.Sg.Masc
König	N.Reg.Nom.Sg.Masc
Polemon	N.Name.Nom.Sg.*
scheint	VFIN.Full.3.Sg.Pres.Ind
Achtung	N.Reg.Acc.Sg.Fem
für	APPR.Acc
mich	PRO.Pers.Subst.1.Acc.Sg.*
zu	PART.Zu
haben	VINF.Haben.-
;	SYM.Pun.Sent
er	PRO.Pers.Subst.3.Nom.Sg.Masc
hat	VFIN.Haben.3.Sg.Pres.Ind
mich	PRO.Refl.Subst.1.Acc.Sg.*
in	APPR.In
ein	ART.Indef.Acc.Sg.Neut
aufgepuztes	ADJA.Pos.Acc.Sg.Neut
,	SYM.Pun.Comma
bequemes	ADJA.Pos.Acc.Sg.Neut
Zelt	N.Reg.Acc.Sg.Neut
bringen	VINF.Full.-
lassen	VINF.Full.-
;	SYM.Pun.Sent
der	ART.Def.Nom.Sg.Masc
Wundarzt	N.Reg.Nom.Sg.Masc
,	SYM.Pun.Comma
dem	PRO.Rel.Subst.-.Dat.Sg.Masc
er	PRO.Pers.Subst.3.Nom.Sg.Masc
mich	PRO.Pers.Subst.1.Acc.Sg.*
empfolen	VPP.Full.Psp
hat	VFIN.Haben.3.Sg.Pres.Ind
,	SYM.Pun.Comma
ist	VFIN.Sein.3.Sg.Pres.Ind
von	APPR.Dat
den	ART.Def.Dat.Pl.Masc
geschiktesten	ADJA.Sup.Dat.Pl.Masc
.	SYM.Pun.Sent
Sey	N.Name.Nom.Sg.*
es	PRO.Pers.Subst.3.Acc.Sg.Neut
Höflichkeit	N.Reg.Dat.Sg.Fem
oder	CONJ.Coord.-
Hofnung	N.Reg.Dat.Sg.Fem
,	SYM.Pun.Comma
seinem	PRO.Poss.Attr.-.Dat.Sg.Masc
Sohn	N.Reg.Dat.Sg.Masc
bey	FM
meinem	PRO.Poss.Attr.-.Dat.Sg.Masc
Vater	N.Reg.Dat.Sg.Masc
dieselbe	PRO.Dem.Attr.-.Acc.Sg.Fem
gute	ADJA.Pos.Acc.Sg.Fem
Aufnahme	N.Reg.Acc.Sg.Fem
zu	PART.Zu
erhalten	VINF.Full.-
.	SYM.Pun.Sent
[	SYM.Paren.Left
6	CARD
]	SYM.Paren.Right
Zweyter	ADJA.Pos.Nom.Sg.Masc
Auftritt	N.Reg.Nom.Sg.Masc
.	SYM.Pun.Sent
Aristodem	N.Name.Nom.Sg.Masc
,	SYM.Pun.Comma
Polytimet	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Aristodem	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Ich	PRO.Pers.Subst.1.Nom.Sg.*
komme	VFIN.Full.1.Sg.Pres.Ind
,	SYM.Pun.Comma
den	PRO.Rel.Subst.-.Acc.Sg.Masc
König	N.Name.Nom.Sg.Masc
Polemon	N.Name.Nom.Sg.Masc
bey	FM
dir	PRO.Pers.Subst.2.Dat.Sg.*
zu	PART.Zu
melden	VINF.Full.-
;	SYM.Pun.Sent
er	PRO.Pers.Subst.3.Nom.Sg.Masc
wird	VFIN.Aux.3.Sg.Pres.Ind
gleich	ADV
bey	FM
dir	PRO.Pers.Subst.2.Dat.Sg.*
seyn	FM
.	SYM.Pun.Sent
Polytimet	FM
.	SYM.Pun.Sent
Was	PRO.Inter.Subst.-.Nom.Sg.Neut
ist	VFIN.Sein.3.Sg.Pres.Ind
das	PRO.Dem.Subst.-.Nom.Sg.Neut
für	APPR.Acc
eine	ART.Indef.Acc.Sg.Fem
Herablassung	N.Reg.Acc.Sg.Fem
,	SYM.Pun.Comma
daß	CONJ.SubFin.-
er	PRO.Pers.Subst.3.Nom.Sg.Masc
zu	APPR.Dat
seinem	PRO.Poss.Attr.-.Dat.Sg.Masc
Gefangenen	ADJA.Pos.Dat.Sg.Masc
kommen	VINF.Full.-
will	VFIN.Mod.3.Sg.Pres.Ind
?	SYM.Pun.Sent
Ich	PRO.Pers.Subst.1.Nom.Sg.*
halte	VFIN.Full.1.Sg.Pres.Ind
es	PRO.Pers.Subst.3.Acc.Sg.Neut
für	APPR.Acc
Edelmuth	N.Name.Acc.Sg.*
,	SYM.Pun.Comma
und	CONJ.Coord.-
daß	CONJ.SubFin.-
er	PRO.Pers.Subst.3.Nom.Sg.Masc
mir	PRO.Pers.Subst.1.Dat.Sg.*
so	ADV
das	ART.Def.Acc.Sg.Neut
Unglük	N.Reg.Acc.Sg.Neut
,	SYM.Pun.Comma
ein	ART.Indef.Nom.Sg.Masc
Gefangener	N.Reg.Nom.Sg.Masc
zu	PART.Zu
seyn	VINF.Full.-
,	SYM.Pun.Comma
versüssen	VINF.Full.-
wolle	VFIN.Mod.3.Sg.Pres.Subj
.	SYM.Pun.Sent
[	SYM.Paren.Left
7	CARD
]	SYM.Paren.Right
Aristodem	N.Reg.Acc.Sg.Neut
.	SYM.Pun.Sent
Prinz	N.Reg.Nom.Sg.Masc
,	SYM.Pun.Comma
deine	PRO.Poss.Attr.-.Acc.Sg.Fem
Dapferkeit	N.Reg.Acc.Sg.Fem
,	SYM.Pun.Comma
die	PRO.Rel.Subst.-.Nom.Sg.Fem
bey	FM
dieser	PRO.Dem.Attr.-.Dat.Sg.Fem
Jugend	N.Reg.Dat.Sg.Fem
so	ADV
gesezt	VFIN.Full.3.Sg.Pres.Ind
,	SYM.Pun.Comma
so	ADV
bedachtsam	ADJD.Pos
ist	VFIN.Sein.3.Sg.Pres.Ind
,	SYM.Pun.Comma
verdienet	VFIN.Full.2.Pl.Pres.Subj
dir	PRO.Pers.Subst.2.Dat.Sg.*
die	ART.Def.Acc.Sg.Fem
Freundschaft	N.Reg.Acc.Sg.Fem
des	ART.Def.Gen.Sg.Masc
Helden	N.Reg.Gen.Sg.Masc
,	SYM.Pun.Comma
wiewol	ADJD.Pos
das	ART.Def.Nom.Sg.Neut
Glük	N.Reg.Nom.Sg.Neut
dir	PRO.Pers.Subst.2.Dat.Sg.*
diesmal	ADV
gefehlt	VPP.Full.Psp
hat	VFIN.Haben.3.Sg.Pres.Ind
.	SYM.Pun.Sent
Polytimet	VIMP.Full.2.Pl
.	SYM.Pun.Sent
Ich	PRO.Pers.Subst.1.Nom.Sg.*
denke	VFIN.Full.1.Sg.Pres.Ind
wol	ADJD.Pos
,	SYM.Pun.Comma
daß	CONJ.SubFin.-
ich	PRO.Pers.Subst.1.Nom.Sg.*
den	ART.Def.Acc.Sg.Masc
Vortheil	N.Name.Nom.Sg.*
den	ART.Def.Acc.Sg.Masc
es	PRO.Pers.Subst.3.Nom.Sg.Neut
mit	APPR.Dat
zuerst	ADV
gegeben	VPP.Full.Psp
,	SYM.Pun.Comma
zugeniessen	VPP.Full.Psp
habe	VFIN.Haben.3.Sg.Pres.Subj
.	SYM.Pun.Sent
Philotas	N.Name.Nom.Sg.*
redet	VFIN.Full.3.Sg.Pres.Ind
mir	PRO.Refl.Subst.1.Dat.Sg.*
das	ART.Def.Acc.Sg.Neut
Wort	N.Reg.Acc.Sg.Neut
.	SYM.Pun.Sent
Aristodem	N.Reg.Nom.Sg.Neut
.	SYM.Pun.Sent
Halte	VIMP.Full.2.Sg
den	ART.Def.Acc.Sg.Masc
König	N.Reg.Acc.Sg.Masc
nicht	PART.Neg
für	APPR.Acc
so	ADV
unedel	ADJD.Pos
,	SYM.Pun.Comma
daß	CONJ.SubFin.-
er	PRO.Pers.Subst.3.Nom.Sg.Masc
dich	PRO.Pers.Subst.2.Acc.Sg.*
nicht	PART.Neg
mit	APPR.Dat
der	ART.Def.Dat.Sg.Fem
Achtung	N.Reg.Dat.Sg.Fem
unterschieden	VPP.Full.Psp
hätte	VFIN.Haben.3.Sg.Past.Subj
,	SYM.Pun.Comma
die	PRO.Rel.Subst.-.Nom.Sg.Fem
nicht	PART.Neg
blos	ADJD.Pos
dem	ART.Def.Dat.Sg.Masc
Sohn	N.Reg.Dat.Sg.Masc
eines	ART.Indef.Gen.Sg.Masc
Königs	N.Reg.Gen.Sg.Masc
,	SYM.Pun.Comma
sondern	CONJ.Coord.-
jedem	PRO.Indef.Attr.-.Dat.Sg.Masc
dapfern	N.Reg.Dat.Sg.Masc
[	SYM.Paren.Left
8	CARD
]	SYM.Paren.Right
Mann	N.Reg.*.*.Masc
gebührt	VFIN.Full.3.Sg.Pres.Ind
,	SYM.Pun.Comma
wenn	CONJ.SubFin.-
er	PRO.Pers.Subst.3.Nom.Sg.Masc
gleich	ADV
nicht	PART.Neg
seinen	PRO.Poss.Attr.-.Acc.Sg.Masc
eigenen	ADJA.Pos.Acc.Sg.Masc
Sohn	N.Reg.Acc.Sg.Masc
in	APPR.In
dir	PRO.Pers.Subst.2.Dat.Sg.*
zu	PART.Zu
verpflegen	VINF.Full.-
hätte	VFIN.Haben.3.Sg.Past.Subj
.	SYM.Pun.Sent
Du	PRO.Pers.Subst.2.Nom.Sg.*
wirst	VFIN.Aux.2.Sg.Pres.Ind
seine	PRO.Poss.Attr.-.Acc.Pl.Masc
Gedanken	N.Reg.Acc.Pl.Masc
von	APPR.Dat
ihm	PRO.Pers.Subst.3.Dat.Sg.Masc
selbst	ADV
hören	VINF.Full.-
.	SYM.Pun.Sent
Siehe	VIMP.Full.2.Sg
,	SYM.Pun.Comma
er	PRO.Pers.Subst.3.Nom.Sg.Masc
nähert	VFIN.Full.3.Sg.Pres.Ind
sich	PRO.Refl.Subst.3.Acc.Sg.*
.	SYM.Pun.Sent
[	SYM.Paren.Left
9	CARD
]	SYM.Paren.Right
Dritter	ADJA.Pos.Nom.Sg.Masc
Auftritt	N.Reg.Nom.Sg.Masc
.	SYM.Pun.Sent
Polemon	N.Name.Nom.Sg.Masc
,	SYM.Pun.Comma
Polytimet	N.Name.Nom.Sg.Masc
,	SYM.Pun.Comma
Aristodem	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Polemon	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Laß	VIMP.Full.2.Sg
dich	PRO.Pers.Subst.2.Acc.Sg.*
umarmen	VFIN.Full.3.Pl.Pres.Ind
,	SYM.Pun.Comma
Polytimet	VIMP.Full.2.Pl
.	SYM.Pun.Sent
Ich	PRO.Pers.Subst.1.Nom.Sg.*
umarme	VFIN.Full.1.Sg.Pres.Ind
in	APPR.In
dir	PRO.Pers.Subst.2.Dat.Sg.*
deinen	PRO.Poss.Attr.-.Acc.Sg.Masc
Vater	N.Reg.Acc.Sg.Masc
,	SYM.Pun.Comma
den	PRO.Rel.Subst.-.Acc.Sg.Masc
ich	PRO.Pers.Subst.1.Nom.Sg.*
so	ADV
umarmete	VFIN.Full.1.Sg.Past.Ind
,	SYM.Pun.Comma
als	CONJ.SubFin.-
wir	PRO.Pers.Subst.1.Nom.Pl.*
noch	ADV
beyde	ADJA.Pos.Nom.Pl.Masc
Jünglinge	N.Reg.Nom.Pl.Masc
waren	VFIN.Sein.1.Pl.Past.Ind
,	SYM.Pun.Comma
in	APPR.In
der	ART.Def.Dat.Sg.Fem
Blüte	N.Reg.Dat.Sg.Fem
deiner	PRO.Poss.Attr.-.Gen.Sg.Fem
muntern	ADJA.Pos.Gen.Sg.Fem
Jugend	N.Reg.Gen.Sg.Fem
.	SYM.Pun.Sent
Wir	PRO.Pers.Subst.1.Nom.Pl.*
waren	VFIN.Sein.1.Pl.Past.Ind
Freunde	N.Reg.Nom.Pl.Masc
;	SYM.Pun.Sent
listige	ADJA.Pos.Nom.Pl.Fem
Staatsschlangen	N.Reg.Nom.Pl.Fem
,	SYM.Pun.Comma
Schmeichler	N.Reg.Nom.Pl.Masc
,	SYM.Pun.Comma
schöne	ADJA.Pos.Nom.Pl.Masc
Schwäzer	N.Reg.Nom.Pl.Masc
haben	VFIN.Haben.3.Pl.Pres.Ind
uns	PRO.Pers.Subst.1.Acc.Pl.*
zu	APPR.Dat
Feinden	N.Reg.Dat.Pl.Masc
gemacht	VPP.Full.Psp
.	SYM.Pun.Sent
[	SYM.Paren.Left
10	CARD
]	SYM.Paren.Right
Polytimet	VPP.Full.Psp
.	SYM.Pun.Sent
O	N.Name.Nom.Sg.*
!	SYM.Pun.Sent
ich	PRO.Pers.Subst.1.Nom.Sg.*
habe	VFIN.Haben.1.Sg.Pres.Ind
meinen	PRO.Poss.Attr.-.Acc.Sg.Masc
Vater	N.Reg.Acc.Sg.Masc
oft	ADV
sagen	VINF.Full.-
gehört	VPP.Full.Psp
,	SYM.Pun.Comma
Polemon	N.Name.Nom.Sg.*
wäre	VFIN.Sein.3.Sg.Past.Subj
der	ART.Def.Nom.Sg.Masc
großmüthigste	ADJA.Sup.Nom.Sg.Masc
von	APPR.Dat
allen	PRO.Indef.Attr.-.Dat.Pl.Masc
Griechen	N.Reg.Dat.Pl.Masc
,	SYM.Pun.Comma
und	CONJ.Coord.-
er	PRO.Pers.Subst.3.Nom.Sg.Masc
wäre	VFIN.Sein.3.Sg.Past.Subj
einmal	ADV
des	ART.Def.Gen.Sg.Masc
Aridäus	N.Reg.Gen.Sg.Masc
Busensfreund	N.Reg.Nom.Sg.Masc
gewesen	VPP.Sein.Psp
.	SYM.Pun.Sent
Welches	PRO.Inter.Attr.-.Acc.Sg.Neut
unglükliche	ADJA.Pos.Acc.Sg.Neut
Schiksal	N.Reg.Acc.Sg.Neut
hat	VFIN.Haben.3.Sg.Pres.Ind
zween	ADJD.Pos
so	ADV
vortrefliche	ADJA.Pos.Acc.Pl.Masc
Könige	N.Reg.Acc.Pl.Masc
zu	APPR.Dat
Feinden	N.Reg.Dat.Pl.Masc
gemacht	VPP.Full.Psp
?	SYM.Pun.Sent
Polemon	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Fremde	ADJA.Pos.Nom.Sg.Neut
Verbrechen	N.Reg.Nom.Sg.Neut
,	SYM.Pun.Comma
falsche	ADJA.Pos.Nom.Pl.Fem
Erzehlungen	N.Reg.Nom.Pl.Fem
;	SYM.Pun.Sent
dazu	PROADV.Dem
half	VFIN.Full.3.Sg.Past.Ind
die	ART.Def.Nom.Sg.Fem
Entfernung	N.Reg.Nom.Sg.Fem
,	SYM.Pun.Comma
und	CONJ.Coord.-
daß	CONJ.SubFin.-
wir	PRO.Pers.Subst.1.Nom.Pl.*
nur	ADV
durch	APPR.Acc
andere	ADJA.Pos.Acc.Pl.Fem
Zungen	N.Reg.Acc.Pl.Fem
,	SYM.Pun.Comma
durch	APPR.Acc
eigennüzige	ADJA.Pos.Acc.Pl.Masc
,	SYM.Pun.Comma
falsche	ADJA.Pos.Acc.Pl.Masc
und	CONJ.Coord.-
niederträchtige	ADJA.Pos.Acc.Pl.Masc
Diener	N.Reg.Acc.Pl.Masc
mit	APPR.Dat
einander	PRO.Refl.Subst.3.Dat.Pl.*
Unterhandlung	N.Reg.Nom.Sg.Fem
gepflogen	ADJD.Pos
haben	VFIN.Haben.3.Pl.Pres.Ind
.	SYM.Pun.Sent
[	SYM.Paren.Left
11	CARD
]	SYM.Paren.Right
Du	PRO.Pers.Subst.2.Nom.Sg.*
bist	VFIN.Sein.2.Sg.Pres.Ind
der	ART.Def.Nom.Sg.Masc
Abdruk	N.Reg.Nom.Sg.Masc
deines	PRO.Poss.Attr.-.Gen.Sg.Masc
Vaters	N.Reg.Gen.Sg.Masc
,	SYM.Pun.Comma
sein	PRO.Poss.Attr.-.Acc.Sg.Neut
Ebenbild	N.Reg.Acc.Sg.Neut
im	APPRART.Dat.Sg.Neut
innerlichen	ADJA.Pos.Dat.Sg.Neut
und	CONJ.Coord.-
im	APPRART.Dat.Sg.Neut
äusserlichen	ADJA.Pos.Dat.Sg.Neut
,	SYM.Pun.Comma
das	ART.Def.Acc.Sg.Neut
tauglichste	ADJA.Sup.Acc.Sg.Neut
Werkzeug	N.Reg.Acc.Sg.Neut
,	SYM.Pun.Comma
unsere	PRO.Poss.Attr.-.Acc.Pl.Neut
Herzen	N.Reg.Acc.Pl.Neut
wieder	ADV
zu	PART.Zu
vereinigen	VINF.Full.-
.	SYM.Pun.Sent
Ich	PRO.Pers.Subst.1.Nom.Sg.*
gebe	VFIN.Full.1.Sg.Pres.Ind
dir	PRO.Pers.Subst.2.Dat.Sg.*
die	ART.Def.Acc.Sg.Fem
