die	ART.Def.Acc.Sg.Fem
Gefangenschaft	N.Reg.Acc.Sg.Fem
!	SYM.Pun.Sent
Allein	ADV
ich	PRO.Pers.Subst.1.Nom.Sg.*
wache	VFIN.Full.1.Sg.Pres.Ind
,	SYM.Pun.Comma
denke	VFIN.Full.1.Sg.Pres.Ind
,	SYM.Pun.Comma
sehe	VFIN.Full.1.Sg.Pres.Ind
mich	PRO.Refl.Subst.1.Acc.Sg.*
,	SYM.Pun.Comma
Und	CONJ.Coord.-
eine	ART.Indef.Nom.Sg.Fem
leichte	ADJA.Pos.Nom.Sg.Fem
Wund	ADJD.Pos
’	ADJA.Pos.Nom.Sg.Fem
,	SYM.Pun.Comma
ach	ITJ
eine	PRO.Indef.Subst.-.Nom.Sg.Fem
nur	ADV
,	SYM.Pun.Comma
Durch	APPR.Acc
die	PRO.Dem.Subst.-.Acc.Sg.Fem
der	ART.Def.Gen.Sg.Fem
blutgen	ADJA.Pos.Gen.Sg.Fem
Hand	N.Reg.Gen.Sg.Fem
das	ART.Def.Nom.Sg.Neut
Schwerdt	N.Reg.Nom.Sg.Neut
entsank	VFIN.Full.3.Sg.Past.Ind
,	SYM.Pun.Comma
Schmerzt	VFIN.Full.3.Sg.Pres.Ind
;	SYM.Pun.Sent
aber	ADV
ist	VFIN.Sein.3.Sg.Pres.Ind
nicht	PART.Neg
tödtlich	ADJD.Pos
,	SYM.Pun.Comma
sagt	VFIN.Full.3.Sg.Pres.Ind
der	ART.Def.Nom.Sg.Masc
Arzt	N.Reg.Nom.Sg.Masc
!	SYM.Pun.Sent
–	CARD
–	N.Reg.*.*.Neut
–	ADJA.Pos.Nom.Sg.Masc
Nichtswürdiger	N.Reg.Nom.Sg.Masc
,	SYM.Pun.Comma
sie	PRO.Pers.Subst.3.Nom.Sg.Fem
sollte	VFIN.Mod.3.Sg.Past.Ind
tödtlich	ADJD.Pos
seyn	VINF.Full.-
!	SYM.Pun.Sent
Grausam	ADJD.Pos
-	SYM.Pun.Hyph
barmherzig	ADJD.Pos
war	VFIN.Sein.3.Sg.Past.Ind
der	ART.Def.Nom.Sg.Masc
Feind	N.Reg.Nom.Sg.Masc
,	SYM.Pun.Comma
als	CONJ.Comp.-
er	PRO.Pers.Subst.3.Nom.Sg.Masc
Befahl	VFIN.Full.3.Sg.Past.Ind
mich	PRO.Pers.Subst.1.Acc.Sg.*
zu	PART.Zu
verbinden	VINF.Full.-
;	SYM.Pun.Sent
listig	ADJD.Pos
war	VFIN.Sein.3.Sg.Past.Ind
[	SYM.Paren.Left
106	CARD
]	SYM.Paren.Right
Er	PRO.Pers.Subst.3.Nom.Sg.Masc
mehr	ADV
als	APPR.Als
grausam	ADJD.Pos
.	SYM.Pun.Sent
Leben	N.Reg.Acc.Sg.Neut
wollt	VFIN.Mod.2.Pl.Pres.Ind
ich	PRO.Pers.Subst.1.Nom.Sg.*
nicht	PART.Neg
!	SYM.Pun.Sent
Denn	CONJ.Coord.Denn
,	SYM.Pun.Comma
überwunden	VPP.Full.Psp
,	SYM.Pun.Comma
war	VFIN.Sein.3.Sg.Past.Ind
für	APPR.Acc
mich	PRO.Pers.Subst.1.Acc.Sg.*
kein	PRO.Indef.Attr.-.Nom.Sg.Masc
Trost	N.Reg.Nom.Sg.Masc
Als	APPR.Als
:	SYM.Pun.Colon
Sterben	VINF.Full.-
.	SYM.Pun.Sent
Welch	PRO.Inter.Attr.-.*.*.*
ein	ART.Indef.Nom.Sg.Masc
Anblick	N.Reg.Nom.Sg.Masc
war	VFIN.Sein.3.Sg.Past.Ind
ich	PRO.Pers.Subst.1.Nom.Sg.*
mir	PRO.Refl.Subst.1.Dat.Sg.*
!	SYM.Pun.Sent
In	APPR.In
Feindes	N.Reg.Gen.Sg.Masc
Händen	N.Reg.Dat.Pl.Fem
,	SYM.Pun.Comma
lebend	ADJD.Pos
mich	PRO.Pers.Subst.1.Acc.Sg.*
zu	PART.Zu
sehn	VIMP.Full.2.Sg
!	SYM.Pun.Sent
Und	CONJ.Coord.-
–	CARD
–	FM
o	FM
!	SYM.Pun.Sent
in	APPR.In
welch	PRO.Inter.Attr.-.Dat.Sg.Neut
verflucht	ADJD.Pos
Gesicht	N.Reg.Dat.Sg.Neut
sah	VFIN.Full.1.Sg.Past.Ind
ich	PRO.Pers.Subst.1.Nom.Sg.*
Dem	ART.Def.Dat.Sg.Masc
alten	ADJA.Pos.Dat.Sg.Masc
Krieger	N.Reg.Dat.Sg.Masc
,	SYM.Pun.Comma
der	PRO.Rel.Subst.-.Nom.Sg.Masc
,	SYM.Pun.Comma
auf	APPR.Auf
seinem	PRO.Poss.Attr.-.Dat.Sg.Masc
Arm	N.Reg.Dat.Sg.Masc
Den	ART.Def.Acc.Sg.Masc
leichten	ADJA.Pos.Acc.Sg.Masc
Jüngling	N.Reg.Acc.Sg.Masc
von	APPR.Dat
dem	ART.Def.Dat.Sg.Neut
Pferde	N.Reg.Dat.Sg.Neut
wog	VFIN.Full.3.Sg.Past.Ind
!	SYM.Pun.Sent
Kind	N.Reg.Nom.Sg.Neut
,	SYM.Pun.Comma
sagt	VFIN.Full.3.Sg.Pres.Ind
er	PRO.Pers.Subst.3.Nom.Sg.Masc
,	SYM.Pun.Comma
Kind	N.Reg.Nom.Sg.Neut
!	SYM.Pun.Sent
Er	PRO.Pers.Subst.3.Nom.Sg.Masc
,	SYM.Pun.Comma
und	CONJ.Coord.-
sein	PRO.Poss.Attr.-.Nom.Sg.Masc
König	N.Reg.Nom.Sg.Masc
hält	VFIN.Full.3.Sg.Pres.Ind
Mich	PRO.Pers.Subst.1.Acc.Sg.*
für	APPR.Acc
ein	ART.Indef.Acc.Sg.Neut
Kind	N.Reg.Acc.Sg.Neut
!	SYM.Pun.Sent
–	CARD
–	N.Reg.*.*.Neut
Man	PRO.Indef.Subst.-.Nom.Sg.*
sehe	VFIN.Full.3.Sg.Pres.Subj
nur	ADV
einmal	ADV
Was	PRO.Inter.Subst.-.Nom.Sg.Neut
für	APPR.Acc
ein	ART.Indef.Acc.Sg.Neut
Zelt	N.Reg.Acc.Sg.Neut
?	SYM.Pun.Sent
Bin	VFIN.Sein.1.Sg.Pres.Ind
ich	PRO.Pers.Subst.1.Nom.Sg.*
gefangen	ADJD.Pos
?	SYM.Pun.Sent
ich	PRO.Pers.Subst.1.Nom.Sg.*
?	SYM.Pun.Sent
Was	PRO.Inter.Subst.-.Nom.Sg.Neut
soll	VFIN.Mod.3.Sg.Pres.Ind
Schwanenbett	N.Reg.Acc.Sg.Neut
und	CONJ.Coord.-
Polsterstuhl	N.Reg.Acc.Sg.Masc
?	SYM.Pun.Sent
Hohn	N.Reg.Acc.Sg.Masc
sprechende	ADJA.Pos.Nom.Sg.Fem
verfluchte	ADJA.Pos.Nom.Sg.Fem
Höflichkeit	N.Reg.Nom.Sg.Fem
!	SYM.Pun.Sent
Zweyter	ADJA.Pos.Nom.Sg.Masc
Auftritt	N.Reg.Nom.Sg.Masc
.	SYM.Pun.Sent
Philotas	N.Name.Nom.Sg.*
.	SYM.Pun.Sent
Strato	N.Name.Nom.Sg.*
.	SYM.Pun.Sent
Strato	N.Name.Nom.Sg.*
.	SYM.Pun.Sent
Prinz	N.Reg.Nom.Sg.Masc
!	SYM.Pun.Sent
Philotas	N.Name.Nom.Sg.*
.	SYM.Pun.Sent
Laß	VIMP.Full.2.Sg
,	SYM.Pun.Comma
o	FM
laß	VIMP.Full.2.Sg
mich	PRO.Pers.Subst.1.Acc.Sg.*
,	SYM.Pun.Comma
Alter	N.Reg.Nom.Sg.Neut
!	SYM.Pun.Sent
doch	CONJ.Coord.Doch
allein	ADV
!	SYM.Pun.Sent
Strato	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Der	ART.Def.Nom.Sg.Masc
König	N.Reg.Nom.Sg.Masc
,	SYM.Pun.Comma
Prinz	N.Reg.Nom.Sg.Masc
!	SYM.Pun.Sent
–	N.Name.*.*.*
–	N.Name.*.*.*
–	N.Name.*.*.*
Philotas	N.Name.*.*.*
.	SYM.Pun.Sent
Der	ART.Def.Nom.Sg.Masc
König	N.Reg.Nom.Sg.Masc
halte	VFIN.Full.3.Sg.Pres.Subj
mich	PRO.Pers.Subst.1.Acc.Sg.*
,	SYM.Pun.Comma
[	SYM.Paren.Left
107	CARD
]	SYM.Paren.Right
Wie	PROADV.Inter
sichs	ADJD.Pos
gebührt	VPP.Full.Psp
.	SYM.Pun.Sent
Er	PRO.Pers.Subst.3.Nom.Sg.Masc
sieht	VFIN.Full.3.Sg.Pres.Ind
,	SYM.Pun.Comma
ich	PRO.Pers.Subst.1.Nom.Sg.*
bin	VFIN.Sein.1.Sg.Pres.Ind
kein	PRO.Indef.Attr.-.Nom.Sg.Neut
Weib	N.Reg.Nom.Sg.Neut
,	SYM.Pun.Comma
Ich	PRO.Pers.Subst.1.Nom.Sg.*
bin	VFIN.Sein.1.Sg.Pres.Ind
Soldat	N.Reg.Nom.Sg.Masc
.	SYM.Pun.Sent
Strato	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Gleich	ADV
kömmt	VFIN.Full.3.Sg.Pres.Ind
der	ART.Def.Nom.Sg.Masc
König	N.Reg.Nom.Sg.Masc
,	SYM.Pun.Comma
sag	VIMP.Full.2.Sg
’	CARD
Sag	VIMP.Full.2.Sg
es	PRO.Pers.Subst.3.Acc.Sg.Neut
ihm	PRO.Pers.Subst.3.Dat.Sg.Masc
selbst	ADV
.	SYM.Pun.Sent
Philotas	N.Name.Nom.Sg.*
.	SYM.Pun.Sent
Das	PRO.Dem.Subst.-.Acc.Sg.Neut
will	VFIN.Mod.1.Sg.Pres.Ind
ich	PRO.Pers.Subst.1.Nom.Sg.*
.	SYM.Pun.Sent
Führe	VFIN.Full.1.Sg.Pres.Ind
mich	PRO.Refl.Subst.1.Acc.Sg.*
Ihm	PRO.Pers.Subst.3.Dat.Sg.*
nur	ADV
entgegen	PART.Verb
!	SYM.Pun.Sent
Strato	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Wie	PROADV.Inter
?	SYM.Pun.Sent
solch	PRO.Indef.Attr.-.*.*.*
schön	ADJD.Pos
Gesicht	N.Reg.Acc.Sg.Neut
,	SYM.Pun.Comma
Voll	ADJD.Pos
Milch	N.Reg.Nom.Sg.Fem
und	CONJ.Coord.-
Rosen	N.Reg.Nom.Pl.Fem
,	SYM.Pun.Comma
edel	ADJD.Pos
,	SYM.Pun.Comma
ein	ART.Indef.Acc.Sg.Neut
Gesicht	N.Reg.Acc.Sg.Neut
,	SYM.Pun.Comma
Das	PRO.Dem.Subst.-.Nom.Sg.Neut
noch	ADV
der	ART.Def.Dat.Sg.Fem
ersten	ADJA.Pos.Dat.Sg.Fem
Jugend	N.Reg.Dat.Sg.Fem
Farbe	N.Reg.Acc.Sg.Fem
trägt	VFIN.Full.3.Sg.Pres.Ind
,	SYM.Pun.Comma
Und	CONJ.Coord.-
so	ADV
verstellt	VPP.Full.Psp
?	SYM.Pun.Sent
so	ADV
zornig	ADJD.Pos
?	SYM.Pun.Sent
Philotas	N.Reg.Nom.Pl.Masc
.	SYM.Pun.Sent
Lästerer	N.Reg.Nom.Pl.Masc
,	SYM.Pun.Comma
Du	PRO.Pers.Subst.2.Nom.Sg.*
spottest	VFIN.Full.2.Sg.Pres.Ind
!	SYM.Pun.Sent
Ein	ART.Indef.Nom.Sg.Masc
Verzärtelter	N.Reg.Nom.Sg.Masc
,	SYM.Pun.Comma
ein	ART.Indef.Nom.Sg.Neut
Kind	N.Reg.Nom.Sg.Neut
,	SYM.Pun.Comma
Das	ART.Def.Nom.Sg.Neut
,	SYM.Pun.Comma
von	APPR.Dat
dem	PRO.Rel.Subst.-.Dat.Sg.Neut
sanften	ADJA.Pos.Nom.Pl.Neut
Schoos	N.Reg.Nom.Pl.Neut
der	ART.Def.Gen.Sg.Fem
Mutter	N.Reg.Gen.Sg.Fem
erst	ADV
Entlassen	ADJD.Pos
Polster	N.Reg.Acc.Pl.Neut
sucht	VFIN.Full.3.Sg.Pres.Ind
,	SYM.Pun.Comma
ein	ART.Indef.Nom.Sg.Neut
schwaches	ADJA.Pos.Nom.Sg.Neut
Kind	N.Reg.Nom.Sg.Neut
,	SYM.Pun.Comma
Ein	ART.Indef.Nom.Sg.Masc
Weichling	N.Reg.Nom.Sg.Masc
,	SYM.Pun.Comma
bin	VFIN.Sein.1.Sg.Pres.Ind
ich	PRO.Pers.Subst.1.Nom.Sg.*
dir	PRO.Pers.Subst.2.Dat.Sg.*
.	SYM.Pun.Sent
–	N.Name.*.*.*
–	N.Name.*.*.*
Du	N.Name.*.*.*
irrst	VFIN.Full.2.Sg.Pres.Ind
.	SYM.Pun.Sent
–	N.Name.*.*.*
–	CARD
Ich	PRO.Pers.Subst.1.Nom.Sg.*
weiß	VFIN.Full.1.Sg.Pres.Ind
,	SYM.Pun.Comma
Dein	PRO.Poss.Attr.-.Acc.Sg.Neut
Angesicht	N.Reg.Acc.Sg.Neut
voll	ADJD.Pos
Narben	N.Reg.Acc.Pl.Fem
,	SYM.Pun.Comma
das	PRO.Dem.Subst.-.Nom.Sg.Neut
ist	VFIN.Sein.3.Sg.Pres.Ind
schön	ADJD.Pos
!	SYM.Pun.Sent
Strato	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Heroische	ADJA.Pos.Nom.Pl.Masc
Gedanken	N.Reg.Nom.Pl.Masc
liegen	VFIN.Full.3.Pl.Pres.Ind
da	ADV
In	APPR.In
wenig	PRO.Indef.Attr.-.*.*.*
Worten	N.Reg.Dat.Pl.Neut
.	SYM.Pun.Sent
Ich	PRO.Pers.Subst.1.Nom.Sg.*
verstehe	VFIN.Full.1.Sg.Pres.Ind
sie	PRO.Pers.Subst.3.Acc.*.*
[	SYM.Paren.Left
108	CARD
]	SYM.Paren.Right
Aus	APPR.Dat
deinen	PRO.Poss.Attr.-.Dat.Pl.*
Augen	N.Reg.Dat.Pl.Neut
,	SYM.Pun.Comma
welche	PRO.Rel.Subst.-.Nom.Pl.Neut
glühen	VFIN.Full.3.Pl.Pres.Ind
,	SYM.Pun.Comma
Prinz	N.Reg.Nom.Sg.Masc
!	SYM.Pun.Sent
Sie	PRO.Pers.Subst.3.Nom.Pl.*
reden	VFIN.Full.3.Pl.Pres.Ind
ihren	PRO.Poss.Attr.-.Acc.Sg.Masc
ganzen	ADJA.Pos.Acc.Sg.Masc
grossen	ADJA.Pos.Acc.Sg.Masc
Sinn	N.Reg.Acc.Sg.Masc
!	SYM.Pun.Sent
Man	PRO.Indef.Subst.-.Nom.Sg.*
muß	VFIN.Mod.3.Sg.Pres.Ind
dich	PRO.Pers.Subst.2.Acc.Sg.*
lieben	VINF.Full.-
und	CONJ.Coord.-
bewundern	VINF.Full.-
.	SYM.Pun.Sent
Philotas	N.Name.Nom.Sg.*
.	SYM.Pun.Sent
Nur	ADV
fürchten	VFIN.Full.3.Pl.Pres.Ind
nicht	PART.Neg
.	SYM.Pun.Sent
Das	PRO.Dem.Subst.-.Nom.Sg.Neut
meinst	VFIN.Full.2.Sg.Pres.Ind
du	PRO.Pers.Subst.2.Nom.Sg.*
.	SYM.Pun.Sent
Ha	ITJ
!	SYM.Pun.Sent
Meinst	VFIN.Full.2.Sg.Pres.Ind
du	PRO.Pers.Subst.2.Nom.Sg.*
das	PRO.Dem.Subst.-.Acc.Sg.Neut
?	SYM.Pun.Sent
Strato	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Sind	VFIN.Sein.3.Pl.Pres.Ind
unter	APPR.Unter
deines	PRO.Poss.Attr.-.Gen.Sg.Masc
Vaters	N.Reg.Gen.Sg.Masc
Kriegern	N.Reg.Dat.Pl.Masc
viel	ADV
,	SYM.Pun.Comma
Wie	PROADV.Inter
du	PRO.Pers.Subst.2.Nom.Sg.*
,	SYM.Pun.Comma
o	FM
Prinz	N.Reg.Nom.Sg.Masc
,	SYM.Pun.Comma
so	ADV
haben	VFIN.Haben.3.Pl.Pres.Ind
ganz	ADV
gewiß	ADV
Die	ART.Def.Nom.Pl.Masc
Götter	N.Reg.Nom.Pl.Masc
in	APPR.In
dem	ART.Def.Dat.Sg.Masc
Himmel	N.Reg.Dat.Sg.Masc
viel	ADV
zu	PART.Zu
thun	VINF.Full.-
,	SYM.Pun.Comma
Wenn	CONJ.SubFin.-
die	ART.Def.Nom.Sg.Fem
gerechte	ADJA.Pos.Nom.Sg.Fem
Sache	N.Reg.Nom.Sg.Fem
siegen	VINF.Full.-
soll	VFIN.Mod.3.Sg.Pres.Ind
.	SYM.Pun.Sent
Philotas	N.Name.Gen.Sg.*
.	SYM.Pun.Sent
Du	PRO.Pers.Subst.2.Nom.Sg.*
schmeichelst	VFIN.Full.2.Sg.Pres.Ind
mir	PRO.Pers.Subst.1.Dat.Sg.*
,	SYM.Pun.Comma
ich	PRO.Pers.Subst.1.Nom.Sg.*
aber	ADV
lasse	VFIN.Full.1.Sg.Pres.Ind
mir	PRO.Refl.Subst.1.Dat.Sg.*
Nicht	PART.Neg
schmeicheln	VINF.Full.-
.	SYM.Pun.Sent
Sey	N.Name.Acc.Sg.Neut
versichert	VFIN.Full.3.Sg.Pres.Ind
,	SYM.Pun.Comma
alter	ADJA.Pos.Nom.Sg.Masc
Held	N.Reg.Nom.Sg.Masc
,	SYM.Pun.Comma
Die	ART.Def.Nom.Pl.Masc
Götter	N.Reg.Nom.Pl.Masc
hätten	VFIN.Haben.3.Pl.Past.Subj
unsre	PRO.Poss.Attr.-.Acc.Pl.*
Sachen	N.Reg.Acc.Pl.Fem
schon	ADV
Vorlängst	ADJD.Pos
für	APPR.Acc
uns	PRO.Pers.Subst.1.Acc.Pl.*
entschieden	VFIN.Full.3.Pl.Past.Ind
,	SYM.Pun.Comma
wären	VFIN.Sein.3.Pl.Past.Subj
nur	ADV
Die	ART.Def.Nom.Pl.Masc
Krieger	N.Reg.Nom.Pl.Masc
meines	PRO.Poss.Attr.-.Gen.Sg.Masc
Vaters	N.Reg.Gen.Sg.Masc
alle	PRO.Indef.Attr.-.Acc.Pl.Fem
so	ADV
Gesinnet	VPP.Full.Psp
,	SYM.Pun.Comma
wie	CONJ.Comp.-
sein	PRO.Poss.Attr.-.Nom.Sg.Masc
Sohn	N.Reg.Nom.Sg.Masc
.	SYM.Pun.Sent
Wir	PRO.Pers.Subst.1.Nom.Pl.*
wollten	VFIN.Mod.1.Pl.Past.Ind
Euch	PRO.Pers.Subst.2.Acc.Pl.*
Bald	ADV
schrecklich	ADJD.Pos
werden	VINF.Aux.-
.	SYM.Pun.Sent
Aber	CONJ.Coord.Aber
,	SYM.Pun.Comma
sage	VFIN.Full.3.Sg.Pres.Subj
mir	PRO.Pers.Subst.1.Dat.Sg.*
,	SYM.Pun.Comma
Wenn	CONJ.SubFin.-
ich	PRO.Pers.Subst.1.Nom.Sg.*
es	PRO.Pers.Subst.3.Acc.Sg.Neut
wissen	VINF.Full.-
darf	VFIN.Mod.1.Sg.Pres.Ind
,	SYM.Pun.Comma
wie	CONJ.Comp.-
heissest	VFIN.Full.2.Sg.Past.Subj
du	PRO.Pers.Subst.2.Nom.Sg.*
?	SYM.Pun.Sent
Strato	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Ich	PRO.Pers.Subst.1.Nom.Sg.*
heisse	VFIN.Full.1.Sg.Pres.Ind
Strato	N.Reg.Acc.Sg.Neut
.	SYM.Pun.Sent
[	SYM.Paren.Left
109	CARD
]	SYM.Paren.Right
Philotas	FM
.	SYM.Pun.Sent
Strato	FM
?	SYM.Pun.Sent
Wie	PROADV.Inter
?	SYM.Pun.Sent
der	ART.Def.Nom.Sg.Masc
Held	N.Reg.Nom.Sg.Masc
,	SYM.Pun.Comma
Der	ART.Def.Nom.Sg.Masc
meinen	PRO.Poss.Attr.-.Acc.Sg.Masc
Vater	N.Reg.Acc.Sg.Masc
an	APPR.An
dem	ART.Def.Dat.Sg.Masc
Lycus	N.Name.Dat.Sg.Masc
schlug	VFIN.Full.3.Sg.Past.Ind
,	SYM.Pun.Comma
Der	ART.Def.Nom.Sg.Masc
Held	N.Reg.Nom.Sg.Masc
bist	VFIN.Sein.2.Sg.Pres.Ind
du	PRO.Pers.Subst.2.Nom.Sg.*
?	SYM.Pun.Sent
Strato	N.Name.Nom.Sg.Masc
.	SYM.Pun.Sent
Der	PRO.Dem.Subst.-.Nom.Sg.Masc
bin	VFIN.Sein.1.Sg.Pres.Ind
ich	PRO.Pers.Subst.1.Nom.Sg.*
!	SYM.Pun.Sent
Und	CONJ.Coord.-
der	ART.Def.Nom.Sg.Masc
Held	N.Reg.Nom.Sg.Masc
Der	ART.Def.Nom.Sg.Masc
in	APPR.In
der	ART.Def.Dat.Sg.Fem
Ebene	N.Reg.Dat.Sg.Fem
Methymna	N.Name.Nom.Sg.Neut
sich	PRO.Refl.Subst.3.Acc.Sg.*
Von	APPR.Dat
deinem	PRO.Poss.Attr.-.Dat.Sg.Masc
grossen	ADJA.Pos.Dat.Sg.Masc
Vater	N.Reg.Dat.Sg.Masc
,	SYM.Pun.Comma
bald	ADV
darauf	PROADV.Dem
Aufs	APPRART.Acc.Sg.Neut
Haupt	N.Reg.Acc.Sg.Neut
geschlagen	VPP.Full.Psp
sah	VFIN.Full.1.Sg.Past.Ind
,	SYM.Pun.Comma
der	PRO.Rel.Subst.-.Dat.Sg.Fem
bin	VFIN.Sein.1.Sg.Pres.Ind
ich	PRO.Pers.Subst.1.Nom.Sg.*
auch	ADV
!	SYM.Pun.Sent
Philotas	N.Name.Nom.Sg.*
.	SYM.Pun.Sent
Dich	PRO.Pers.Subst.2.Acc.Sg.*
zu	PART.Zu
umarmen	VINF.Full.-
,	SYM.Pun.Comma
hindert	VFIN.Full.3.Sg.Pres.Ind
nicht	PART.Neg
,	SYM.Pun.Comma
daß	CONJ.SubFin.-
du	PRO.Pers.Subst.2.Nom.Sg.*
Von	APPR.Dat
meines	PRO.Poss.Attr.-.Gen.Sg.Masc
Vaters	N.Reg.Gen.Sg.Masc
Feinden	N.Reg.Dat.Pl.Masc
bist	VFIN.Sein.2.Sg.Pres.Ind
;	SYM.Pun.Sent
du	PRO.Pers.Subst.2.Nom.Sg.*
bist	VFIN.Sein.2.Sg.Pres.Ind
Der	ART.Def.Nom.Sg.Masc
edelste	ADJA.Sup.Nom.Sg.Masc
von	APPR.Dat
allen	PRO.Indef.Subst.-.Dat.Pl.*
.	SYM.Pun.Sent
Noch	ADV
ein	ART.Indef.Nom.Sg.Neut
Kind	N.Reg.Nom.Sg.Neut
,	SYM.Pun.Comma
(	SYM.Paren.Left
Es	PRO.Pers.Subst.3.Nom.Sg.Neut
ist	VFIN.Sein.3.Sg.Pres.Ind
so	ADV
lange	ADV
nicht	PART.Neg
,	SYM.Pun.Comma
daß	CONJ.SubFin.-
ich	PRO.Pers.Subst.1.Nom.Sg.*
es	PRO.Pers.Subst.3.Acc.Sg.Neut
war	VFIN.Sein.1.Sg.Past.Ind
;	SYM.Pun.Sent
Denn	CONJ.Coord.Denn
sieben	CARD
Tage	N.Reg.Acc.Pl.Masc
nur	ADV
trag	VIMP.Full.2.Sg
ich	PRO.Pers.Subst.1.Nom.Sg.*
den	ART.Def.Acc.Sg.Masc
Rock	N.Reg.Acc.Sg.Masc
Des	ART.Def.Gen.Sg.Masc
Jünglings	N.Reg.Gen.Sg.Masc
)	SYM.Paren.Right
noch	ADV
ein	ART.Indef.Nom.Sg.Neut
Kind	N.Reg.Nom.Sg.Neut
,	SYM.Pun.Comma
dacht	VFIN.Full.3.Sg.Pres.Ind
